match_id,inning,batting_team,bowling_team,over,season,who_is_batting_first,total_runs,is_wicket,run_rate,target_runs,target_left,req_runrate,curr_run_rate,weighted_run_rate,season_year
829711,1,0,13,3,2015,Chennai Super Kings,13,0,8.0,0,0,0.0,13,10.93,2015
829711,1,0,13,4,2015,Chennai Super Kings,10,0,8.5,0,0,0.0,10,10.28,2015
829711,1,0,13,5,2015,Chennai Super Kings,7,0,8.2,0,0,0.0,7,7.98,2015
829711,1,0,13,6,2015,Chennai Super Kings,8,0,8.166666666666666,0,0,0.0,8,8.0,2015
829711,1,0,13,7,2015,Chennai Super Kings,16,0,9.285714285714286,0,0,0.0,16,13.6,2015
829711,1,0,13,8,2015,Chennai Super Kings,10,0,9.375,0,0,0.0,10,11.08,2015
829711,1,0,13,9,2015,Chennai Super Kings,3,1,8.666666666666666,0,0,0.0,3,5.42,2015
829711,1,0,13,10,2015,Chennai Super Kings,11,0,8.9,0,0,0.0,11,9.33,2015
829711,1,0,13,11,2015,Chennai Super Kings,7,0,8.727272727272727,0,0,0.0,7,7.7,2015
829711,1,0,13,12,2015,Chennai Super Kings,23,0,9.916666666666666,0,0,0.0,23,18.41,2015
829711,1,0,13,13,2015,Chennai Super Kings,14,0,10.23076923076923,0,0,0.0,14,15.32,2015
829711,1,0,13,14,2015,Chennai Super Kings,7,1,10.0,0,0,0.0,7,9.5,2015
829711,1,0,13,15,2015,Chennai Super Kings,3,0,9.533333333333331,0,0,0.0,3,4.95,2015
829711,1,0,13,16,2015,Chennai Super Kings,9,0,9.5,0,0,0.0,9,7.78,2015
829711,1,0,13,17,2015,Chennai Super Kings,12,0,9.647058823529411,0,0,0.0,12,10.74,2015
829711,1,0,13,18,2015,Chennai Super Kings,20,0,10.22222222222222,0,0,0.0,20,17.22,2015
829711,1,0,13,19,2015,Chennai Super Kings,10,0,10.210526315789474,0,0,0.0,10,12.17,2015
829711,1,0,13,20,2015,Chennai Super Kings,15,2,10.45,0,0,0.0,15,14.15,2015
829711,2,13,0,1,2015,Chennai Super Kings,10,0,10.0,210,200,10.0,10,10.0,2015
829711,2,13,0,2,2015,Chennai Super Kings,5,0,7.5,210,195,10.263157894736842,5,6.5,2015
829711,2,13,0,3,2015,Chennai Super Kings,9,0,8.0,210,186,10.333333333333334,9,8.25,2015
829711,2,13,0,4,2015,Chennai Super Kings,8,1,8.0,210,178,10.470588235294118,8,8.07,2015
829711,2,13,0,5,2015,Chennai Super Kings,5,0,7.4,210,173,10.8125,5,5.92,2015
829711,2,13,0,6,2015,Chennai Super Kings,9,1,7.666666666666667,210,164,10.933333333333334,9,8.08,2015
829711,2,13,0,7,2015,Chennai Super Kings,12,0,8.285714285714286,210,152,10.857142857142858,12,10.82,2015
829711,2,13,0,8,2015,Chennai Super Kings,4,0,7.75,210,148,11.384615384615383,4,6.05,2015
829711,2,13,0,9,2015,Chennai Super Kings,7,0,7.666666666666667,210,141,11.75,7,6.71,2015
829711,2,13,0,10,2015,Chennai Super Kings,11,0,8.0,210,130,11.818181818181818,11,9.71,2015
829711,2,13,0,11,2015,Chennai Super Kings,8,0,8.0,210,122,12.2,8,8.51,2015
829711,2,13,0,12,2015,Chennai Super Kings,5,1,7.75,210,117,13.0,5,6.05,2015
829711,2,13,0,13,2015,Chennai Super Kings,6,0,7.615384615384615,210,111,13.875,6,6.02,2015
829711,2,13,0,14,2015,Chennai Super Kings,3,0,7.285714285714286,210,108,15.428571428571429,3,3.9,2015
829711,2,13,0,15,2015,Chennai Super Kings,13,1,7.666666666666667,210,95,15.833333333333334,13,10.27,2015
829711,2,13,0,16,2015,Chennai Super Kings,17,0,8.25,210,78,15.6,17,14.98,2015
829711,2,13,0,17,2015,Chennai Super Kings,6,1,8.117647058823529,210,72,18.0,6,8.69,2015
829711,2,13,0,18,2015,Chennai Super Kings,7,0,8.055555555555555,210,65,21.666666666666668,7,7.51,2015
829711,2,13,0,19,2015,Chennai Super Kings,5,1,7.894736842105263,210,60,30.0,5,5.75,2015
829711,2,13,0,20,2015,Chennai Super Kings,14,0,8.2,210,46,0.0,14,11.53,2015
829715,1,1,10,1,2015,Delhi Capitals,8,0,8.0,0,0,0.0,8,8.0,2015
829715,1,1,10,2,2015,Delhi Capitals,5,0,6.5,0,0,0.0,5,5.9,2015
829715,1,1,10,3,2015,Delhi Capitals,13,0,8.666666666666666,0,0,0.0,13,10.87,2015
829715,1,1,10,4,2015,Delhi Capitals,18,0,11.0,0,0,0.0,18,15.86,2015
829715,1,1,10,5,2015,Delhi Capitals,2,1,9.2,0,0,0.0,2,6.16,2015
829715,1,1,10,6,2015,Delhi Capitals,5,0,8.5,0,0,0.0,5,5.35,2015
829715,1,1,10,7,2015,Delhi Capitals,3,0,7.714285714285714,0,0,0.0,3,3.7,2015
829715,1,1,10,8,2015,Delhi Capitals,4,0,7.25,0,0,0.0,4,3.91,2015
829715,1,1,10,9,2015,Delhi Capitals,13,0,7.888888888888889,0,0,0.0,13,10.27,2015
829715,1,1,10,10,2015,Delhi Capitals,13,0,8.4,0,0,0.0,13,12.18,2015
829715,1,1,10,11,2015,Delhi Capitals,9,1,8.454545454545455,0,0,0.0,9,9.95,2015
829715,1,1,10,12,2015,Delhi Capitals,5,0,8.166666666666666,0,0,0.0,5,6.49,2015
829715,1,1,10,13,2015,Delhi Capitals,8,0,8.153846153846153,0,0,0.0,8,7.55,2015
829715,1,1,10,14,2015,Delhi Capitals,7,0,8.071428571428571,0,0,0.0,7,7.16,2015
829715,1,1,10,15,2015,Delhi Capitals,6,0,7.933333333333334,0,0,0.0,6,6.35,2015
829715,1,1,10,16,2015,Delhi Capitals,17,0,8.5,0,0,0.0,17,13.8,2015
829715,1,1,10,17,2015,Delhi Capitals,5,1,8.294117647058824,0,0,0.0,5,7.64,2015
829715,1,1,10,18,2015,Delhi Capitals,17,0,8.777777777777779,0,0,0.0,17,14.19,2015
829715,1,1,10,19,2015,Delhi Capitals,9,0,8.789473684210526,0,0,0.0,9,10.56,2015
829715,1,1,10,20,2015,Delhi Capitals,17,0,9.2,0,0,0.0,17,15.07,2015
829715,2,10,1,1,2015,Delhi Capitals,2,0,2.0,185,183,9.15,2,2.0,2015
829715,2,10,1,2,2015,Delhi Capitals,8,0,5.0,185,175,9.210526315789474,8,6.2,2015
829715,2,10,1,3,2015,Delhi Capitals,13,0,7.666666666666667,185,162,9.0,13,10.96,2015
829715,2,10,1,4,2015,Delhi Capitals,12,0,8.75,185,150,8.823529411764707,12,11.69,2015
829715,2,10,1,5,2015,Delhi Capitals,2,1,7.4,185,148,9.25,2,4.91,2015
829715,2,10,1,6,2015,Delhi Capitals,5,0,7.0,185,143,9.533333333333331,5,4.97,2015
829715,2,10,1,7,2015,Delhi Capitals,8,0,7.142857142857143,185,135,9.642857142857142,8,7.09,2015
829715,2,10,1,8,2015,Delhi Capitals,7,1,7.125,185,128,9.846153846153848,7,7.03,2015
829715,2,10,1,9,2015,Delhi Capitals,6,0,7.0,185,122,10.166666666666666,6,6.31,2015
829715,2,10,1,10,2015,Delhi Capitals,11,1,7.4,185,111,10.090909090909092,11,9.59,2015
829715,2,10,1,11,2015,Delhi Capitals,5,1,7.181818181818182,185,106,10.6,5,6.38,2015
829715,2,10,1,12,2015,Delhi Capitals,6,0,7.083333333333333,185,100,11.11111111111111,6,6.11,2015
829715,2,10,1,13,2015,Delhi Capitals,19,0,8.0,185,81,10.125,19,15.13,2015
829715,2,10,1,14,2015,Delhi Capitals,11,0,8.214285714285714,185,70,10.0,11,12.24,2015
829715,2,10,1,15,2015,Delhi Capitals,15,0,8.666666666666666,185,55,9.166666666666666,15,14.17,2015
829715,2,10,1,16,2015,Delhi Capitals,11,1,8.8125,185,44,8.8,11,11.95,2015
829715,2,10,1,17,2015,Delhi Capitals,8,0,8.764705882352942,185,36,9.0,8,9.19,2015
829715,2,10,1,18,2015,Delhi Capitals,17,0,9.22222222222222,185,19,6.333333333333333,17,14.66,2015
829715,2,10,1,19,2015,Delhi Capitals,7,2,9.105263157894736,185,12,6.0,7,9.3,2015
829715,2,10,1,20,2015,Delhi Capitals,13,0,9.3,185,0,0.0,13,11.89,2015
829717,1,9,7,1,2015,Punjab Kings,10,0,10.0,0,0,0.0,10,10.0,2015
829717,1,9,7,2,2015,Punjab Kings,5,0,7.5,0,0,0.0,5,6.5,2015
829717,1,9,7,3,2015,Punjab Kings,17,0,10.666666666666666,0,0,0.0,17,13.85,2015
829717,1,9,7,4,2015,Punjab Kings,6,0,9.5,0,0,0.0,6,8.36,2015
829717,1,9,7,5,2015,Punjab Kings,8,0,9.2,0,0,0.0,8,8.11,2015
829717,1,9,7,6,2015,Punjab Kings,11,0,9.5,0,0,0.0,11,10.13,2015
829717,1,9,7,7,2015,Punjab Kings,5,1,8.857142857142858,0,0,0.0,5,6.54,2015
829717,1,9,7,8,2015,Punjab Kings,10,1,9.0,0,0,0.0,10,8.96,2015
829717,1,9,7,9,2015,Punjab Kings,5,0,8.555555555555555,0,0,0.0,5,6.19,2015
829717,1,9,7,10,2015,Punjab Kings,10,0,8.7,0,0,0.0,10,8.86,2015
829717,1,9,7,11,2015,Punjab Kings,4,1,8.272727272727273,0,0,0.0,4,5.46,2015
829717,1,9,7,12,2015,Punjab Kings,8,0,8.25,0,0,0.0,8,7.24,2015
829717,1,9,7,13,2015,Punjab Kings,6,0,8.076923076923077,0,0,0.0,6,6.37,2015
829717,1,9,7,14,2015,Punjab Kings,11,0,8.285714285714286,0,0,0.0,11,9.61,2015
829717,1,9,7,15,2015,Punjab Kings,11,0,8.466666666666667,0,0,0.0,11,10.58,2015
829717,1,9,7,16,2015,Punjab Kings,13,1,8.75,0,0,0.0,13,12.28,2015
829717,1,9,7,17,2015,Punjab Kings,10,0,8.823529411764707,0,0,0.0,10,10.68,2015
829717,1,9,7,18,2015,Punjab Kings,3,1,8.5,0,0,0.0,3,5.3,2015
829717,1,9,7,19,2015,Punjab Kings,11,0,8.631578947368421,0,0,0.0,11,9.29,2015
829717,1,9,7,20,2015,Punjab Kings,13,0,8.85,0,0,0.0,13,11.89,2015
829717,2,7,9,1,2015,Punjab Kings,3,1,3.0,178,175,8.75,3,3.0,2015
829717,2,7,9,2,2015,Punjab Kings,7,0,5.0,178,168,8.842105263157896,7,5.8,2015
829717,2,7,9,3,2015,Punjab Kings,3,0,4.333333333333333,178,165,9.166666666666666,3,3.84,2015
829717,2,7,9,4,2015,Punjab Kings,3,1,4.0,178,162,9.529411764705882,3,3.25,2015
829717,2,7,9,5,2015,Punjab Kings,1,0,3.4,178,161,10.0625,1,1.68,2015
829717,2,7,9,6,2015,Punjab Kings,0,1,2.833333333333333,178,161,10.733333333333333,0,0.5,2015
829717,2,7,9,7,2015,Punjab Kings,6,0,3.2857142857142856,178,155,11.071428571428571,6,4.35,2015
829717,2,7,9,8,2015,Punjab Kings,3,1,3.25,178,152,11.692307692307692,3,3.41,2015
829717,2,7,9,9,2015,Punjab Kings,1,0,3.0,178,151,12.583333333333334,1,1.72,2015
829717,2,7,9,10,2015,Punjab Kings,5,0,3.2,178,146,13.272727272727272,5,4.02,2015
829717,2,7,9,11,2015,Punjab Kings,9,0,3.727272727272727,178,137,13.7,9,7.5,2015
829717,2,7,9,12,2015,Punjab Kings,5,1,3.8333333333333335,178,132,14.666666666666666,5,5.75,2015
829717,2,7,9,13,2015,Punjab Kings,8,0,4.153846153846154,178,124,15.5,8,7.33,2015
829717,2,7,9,14,2015,Punjab Kings,6,1,4.285714285714286,178,118,16.857142857142858,6,6.4,2015
829717,2,7,9,15,2015,Punjab Kings,19,0,5.266666666666667,178,99,16.5,19,15.22,2015
829717,2,7,9,16,2015,Punjab Kings,17,0,6.0,178,82,16.4,17,16.47,2015
829717,2,7,9,17,2015,Punjab Kings,20,0,6.823529411764706,178,62,15.5,20,18.94,2015
829717,2,7,9,18,2015,Punjab Kings,15,0,7.277777777777778,178,47,15.666666666666666,15,16.18,2015
829717,2,7,9,19,2015,Punjab Kings,17,0,7.7894736842105265,178,30,15.0,17,16.75,2015
829717,2,7,9,20,2015,Punjab Kings,11,1,7.95,178,19,0.0,11,12.73,2015
829719,1,12,13,1,2015,Royal Challengers Bengaluru,11,0,11.0,0,0,0.0,11,11.0,2015
829719,1,12,13,2,2015,Royal Challengers Bengaluru,9,0,10.0,0,0,0.0,9,9.6,2015
829719,1,12,13,3,2015,Royal Challengers Bengaluru,3,0,7.666666666666667,0,0,0.0,3,4.98,2015
829719,1,12,13,4,2015,Royal Challengers Bengaluru,5,0,7.0,0,0,0.0,5,4.99,2015
829719,1,12,13,5,2015,Royal Challengers Bengaluru,11,0,7.8,0,0,0.0,11,9.2,2015
829719,1,12,13,6,2015,Royal Challengers Bengaluru,8,1,7.833333333333333,0,0,0.0,8,8.36,2015
829719,1,12,13,7,2015,Royal Challengers Bengaluru,10,0,8.142857142857142,0,0,0.0,10,9.51,2015
829719,1,12,13,8,2015,Royal Challengers Bengaluru,2,0,7.375,0,0,0.0,2,4.25,2015
829719,1,12,13,9,2015,Royal Challengers Bengaluru,6,0,7.222222222222222,0,0,0.0,6,5.48,2015
829719,1,12,13,10,2015,Royal Challengers Bengaluru,12,0,7.7,0,0,0.0,12,10.04,2015
829719,1,12,13,11,2015,Royal Challengers Bengaluru,7,1,7.636363636363637,0,0,0.0,7,7.91,2015
829719,1,12,13,12,2015,Royal Challengers Bengaluru,9,2,7.75,0,0,0.0,9,8.67,2015
829719,1,12,13,13,2015,Royal Challengers Bengaluru,4,0,7.461538461538462,0,0,0.0,4,5.4,2015
829719,1,12,13,14,2015,Royal Challengers Bengaluru,13,0,7.857142857142857,0,0,0.0,13,10.72,2015
829719,1,12,13,15,2015,Royal Challengers Bengaluru,4,0,7.6,0,0,0.0,4,6.02,2015
829719,1,12,13,16,2015,Royal Challengers Bengaluru,11,1,7.8125,0,0,0.0,11,9.5,2015
829719,1,12,13,17,2015,Royal Challengers Bengaluru,9,0,7.882352941176471,0,0,0.0,9,9.15,2015
829719,1,12,13,18,2015,Royal Challengers Bengaluru,14,0,8.222222222222221,0,0,0.0,14,12.55,2015
829719,1,12,13,19,2015,Royal Challengers Bengaluru,11,3,8.368421052631579,0,0,0.0,11,11.46,2015
829719,1,12,13,20,2015,Royal Challengers Bengaluru,7,2,8.3,0,0,0.0,7,8.34,2015
829719,2,13,12,1,2015,Royal Challengers Bengaluru,16,0,16.0,167,151,7.55,16,16.0,2015
829719,2,13,12,2,2015,Royal Challengers Bengaluru,20,0,18.0,167,131,6.894736842105263,20,18.8,2015
829719,2,13,12,3,2015,Royal Challengers Bengaluru,5,0,13.666666666666666,167,126,7.0,5,9.14,2015
829719,2,13,12,4,2015,Royal Challengers Bengaluru,2,0,10.75,167,124,7.294117647058823,2,4.14,2015
829719,2,13,12,5,2015,Royal Challengers Bengaluru,15,0,11.6,167,109,6.8125,15,11.74,2015
829719,2,13,12,6,2015,Royal Challengers Bengaluru,7,0,10.833333333333334,167,102,6.8,7,8.42,2015
829719,2,13,12,7,2015,Royal Challengers Bengaluru,8,0,10.428571428571429,167,94,6.714285714285714,8,8.13,2015
829719,2,13,12,8,2015,Royal Challengers Bengaluru,10,1,10.375,167,84,6.461538461538462,10,9.44,2015
829719,2,13,12,9,2015,Royal Challengers Bengaluru,7,0,10.0,167,77,6.416666666666667,7,7.73,2015
829719,2,13,12,10,2015,Royal Challengers Bengaluru,5,1,9.5,167,72,6.545454545454546,5,5.82,2015
829719,2,13,12,11,2015,Royal Challengers Bengaluru,10,0,9.545454545454543,167,62,6.2,10,8.75,2015
829719,2,13,12,12,2015,Royal Challengers Bengaluru,8,0,9.416666666666666,167,54,6.0,8,8.22,2015
829719,2,13,12,13,2015,Royal Challengers Bengaluru,6,0,9.153846153846152,167,48,6.0,6,6.67,2015
829719,2,13,12,14,2015,Royal Challengers Bengaluru,5,0,8.857142857142858,167,43,6.142857142857143,5,5.5,2015
829719,2,13,12,15,2015,Royal Challengers Bengaluru,13,0,9.133333333333333,167,30,5.0,13,10.75,2015
829719,2,13,12,16,2015,Royal Challengers Bengaluru,5,0,8.875,167,25,5.0,5,6.73,2015
829719,2,13,12,17,2015,Royal Challengers Bengaluru,20,0,9.529411764705882,167,5,1.25,20,16.02,2015
829719,2,13,12,18,2015,Royal Challengers Bengaluru,10,0,9.555555555555555,167,0,0.0,10,11.81,2015
829721,1,7,10,1,2015,Mumbai Indians,6,0,6.0,0,0,0.0,6,6.0,2015
829721,1,7,10,2,2015,Mumbai Indians,11,0,8.5,0,0,0.0,11,9.5,2015
829721,1,7,10,3,2015,Mumbai Indians,5,0,7.333333333333333,0,0,0.0,5,6.35,2015
829721,1,7,10,4,2015,Mumbai Indians,4,1,6.5,0,0,0.0,4,4.7,2015
829721,1,7,10,5,2015,Mumbai Indians,1,1,5.4,0,0,0.0,1,2.11,2015
829721,1,7,10,6,2015,Mumbai Indians,4,0,5.166666666666667,0,0,0.0,4,3.43,2015
829721,1,7,10,7,2015,Mumbai Indians,4,1,5.0,0,0,0.0,4,3.83,2015
829721,1,7,10,8,2015,Mumbai Indians,3,0,4.75,0,0,0.0,3,3.25,2015
829721,1,7,10,9,2015,Mumbai Indians,1,0,4.333333333333333,0,0,0.0,1,1.67,2015
829721,1,7,10,10,2015,Mumbai Indians,6,1,4.5,0,0,0.0,6,4.7,2015
829721,1,7,10,11,2015,Mumbai Indians,1,0,4.181818181818182,0,0,0.0,1,2.11,2015
829721,1,7,10,12,2015,Mumbai Indians,6,0,4.333333333333333,0,0,0.0,6,4.83,2015
829721,1,7,10,13,2015,Mumbai Indians,9,0,4.6923076923076925,0,0,0.0,9,7.75,2015
829721,1,7,10,14,2015,Mumbai Indians,13,0,5.285714285714286,0,0,0.0,13,11.42,2015
829721,1,7,10,15,2015,Mumbai Indians,9,0,5.533333333333333,0,0,0.0,9,9.73,2015
829721,1,7,10,16,2015,Mumbai Indians,16,0,6.1875,0,0,0.0,16,14.12,2015
829721,1,7,10,17,2015,Mumbai Indians,17,0,6.823529411764706,0,0,0.0,17,16.14,2015
829721,1,7,10,18,2015,Mumbai Indians,13,0,7.166666666666667,0,0,0.0,13,13.94,2015
829721,1,7,10,19,2015,Mumbai Indians,20,1,7.842105263157895,0,0,0.0,20,18.18,2015
829721,1,7,10,20,2015,Mumbai Indians,15,1,8.2,0,0,0.0,15,15.95,2015
829721,2,10,7,1,2015,Mumbai Indians,1,0,1.0,165,164,8.2,1,1.0,2015
829721,2,10,7,2,2015,Mumbai Indians,11,0,6.0,165,153,8.052631578947368,11,8.0,2015
829721,2,10,7,3,2015,Mumbai Indians,3,0,5.0,165,150,8.333333333333334,3,4.5,2015
829721,2,10,7,4,2015,Mumbai Indians,9,0,6.0,165,141,8.294117647058824,9,7.65,2015
829721,2,10,7,5,2015,Mumbai Indians,9,1,6.6,165,132,8.25,9,8.6,2015
829721,2,10,7,6,2015,Mumbai Indians,9,0,7.0,165,123,8.2,9,8.88,2015
829721,2,10,7,7,2015,Mumbai Indians,7,0,7.0,165,116,8.285714285714286,7,7.56,2015
829721,2,10,7,8,2015,Mumbai Indians,8,0,7.125,165,108,8.307692307692308,8,7.87,2015
829721,2,10,7,9,2015,Mumbai Indians,8,0,7.222222222222222,165,100,8.333333333333334,8,7.96,2015
829721,2,10,7,10,2015,Mumbai Indians,4,0,6.9,165,96,8.727272727272727,4,5.19,2015
829721,2,10,7,11,2015,Mumbai Indians,9,0,7.090909090909091,165,87,8.7,9,7.86,2015
829721,2,10,7,12,2015,Mumbai Indians,7,0,7.083333333333333,165,80,8.88888888888889,7,7.26,2015
829721,2,10,7,13,2015,Mumbai Indians,7,0,7.076923076923077,165,73,9.125,7,7.08,2015
829721,2,10,7,14,2015,Mumbai Indians,15,1,7.642857142857143,165,58,8.285714285714286,15,12.62,2015
829721,2,10,7,15,2015,Mumbai Indians,6,1,7.533333333333333,165,52,8.666666666666666,6,7.99,2015
829721,2,10,7,16,2015,Mumbai Indians,13,0,7.875,165,39,7.8,13,11.5,2015
829721,2,10,7,17,2015,Mumbai Indians,15,0,8.294117647058824,165,24,6.0,15,13.95,2015
829721,2,10,7,18,2015,Mumbai Indians,12,0,8.5,165,12,4.0,12,12.58,2015
829721,2,10,7,19,2015,Mumbai Indians,11,0,8.631578947368421,165,1,0.5,11,11.48,2015
829721,2,10,7,20,2015,Mumbai Indians,1,0,8.25,165,0,0.0,1,4.14,2015
829723,1,0,5,1,2015,Chennai Super Kings,19,1,19.0,0,0,0.0,19,19.0,2015
829723,1,0,5,2,2015,Chennai Super Kings,4,0,11.5,0,0,0.0,4,8.5,2015
829723,1,0,5,3,2015,Chennai Super Kings,16,0,13.0,0,0,0.0,16,13.75,2015
829723,1,0,5,4,2015,Chennai Super Kings,13,1,13.0,0,0,0.0,13,13.23,2015
829723,1,0,5,5,2015,Chennai Super Kings,12,0,12.8,0,0,0.0,12,12.37,2015
829723,1,0,5,6,2015,Chennai Super Kings,5,2,11.5,0,0,0.0,5,7.21,2015
829723,1,0,5,7,2015,Chennai Super Kings,4,1,10.428571428571429,0,0,0.0,4,4.96,2015
829723,1,0,5,8,2015,Chennai Super Kings,7,0,10.0,0,0,0.0,7,6.39,2015
829723,1,0,5,9,2015,Chennai Super Kings,1,0,9.0,0,0,0.0,1,2.62,2015
829723,1,0,5,10,2015,Chennai Super Kings,7,0,8.8,0,0,0.0,7,5.69,2015
829723,1,0,5,11,2015,Chennai Super Kings,9,0,8.818181818181818,0,0,0.0,9,8.01,2015
829723,1,0,5,12,2015,Chennai Super Kings,4,0,8.416666666666666,0,0,0.0,4,5.2,2015
829723,1,0,5,13,2015,Chennai Super Kings,3,0,8.0,0,0,0.0,3,3.66,2015
829723,1,0,5,14,2015,Chennai Super Kings,11,0,8.214285714285714,0,0,0.0,11,8.8,2015
829723,1,0,5,15,2015,Chennai Super Kings,6,0,8.066666666666666,0,0,0.0,6,6.84,2015
829723,1,0,5,16,2015,Chennai Super Kings,7,0,8.0,0,0,0.0,7,6.95,2015
829723,1,0,5,17,2015,Chennai Super Kings,8,1,8.0,0,0,0.0,8,7.69,2015
829723,1,0,5,18,2015,Chennai Super Kings,17,0,8.5,0,0,0.0,17,14.21,2015
829723,1,0,5,19,2015,Chennai Super Kings,7,2,8.421052631578947,0,0,0.0,7,9.16,2015
829723,1,0,5,20,2015,Chennai Super Kings,5,1,8.25,0,0,0.0,5,6.25,2015
829723,2,5,0,1,2015,Chennai Super Kings,6,0,6.0,166,160,8.0,6,6.0,2015
829723,2,5,0,2,2015,Chennai Super Kings,7,0,6.5,166,153,8.052631578947368,7,6.7,2015
829723,2,5,0,3,2015,Chennai Super Kings,8,0,7.0,166,145,8.055555555555555,8,7.61,2015
829723,2,5,0,4,2015,Chennai Super Kings,12,0,8.25,166,133,7.823529411764706,12,10.68,2015
829723,2,5,0,5,2015,Chennai Super Kings,3,1,7.2,166,130,8.125,3,5.3,2015
829723,2,5,0,6,2015,Chennai Super Kings,2,0,6.333333333333333,166,128,8.533333333333333,2,2.99,2015
829723,2,5,0,7,2015,Chennai Super Kings,6,0,6.285714285714286,166,122,8.714285714285714,6,5.1,2015
829723,2,5,0,8,2015,Chennai Super Kings,9,0,6.625,166,113,8.692307692307692,9,7.83,2015
829723,2,5,0,9,2015,Chennai Super Kings,4,1,6.333333333333333,166,109,9.083333333333334,4,5.15,2015
829723,2,5,0,10,2015,Chennai Super Kings,9,1,6.6,166,100,9.090909090909092,9,7.84,2015
829723,2,5,0,11,2015,Chennai Super Kings,9,0,6.818181818181818,166,91,9.1,9,8.65,2015
829723,2,5,0,12,2015,Chennai Super Kings,11,0,7.166666666666667,166,80,8.88888888888889,11,10.3,2015
829723,2,5,0,13,2015,Chennai Super Kings,5,0,7.0,166,75,9.375,5,6.59,2015
829723,2,5,0,14,2015,Chennai Super Kings,12,0,7.357142857142857,166,63,9.0,12,10.38,2015
829723,2,5,0,15,2015,Chennai Super Kings,15,0,7.866666666666666,166,48,8.0,15,13.61,2015
829723,2,5,0,16,2015,Chennai Super Kings,14,0,8.25,166,34,6.8,14,13.88,2015
829723,2,5,0,17,2015,Chennai Super Kings,15,0,8.647058823529411,166,19,4.75,15,14.67,2015
829723,2,5,0,18,2015,Chennai Super Kings,8,0,8.61111111111111,166,11,3.6666666666666665,8,10.0,2015
829723,2,5,0,19,2015,Chennai Super Kings,5,0,8.421052631578947,166,6,3.0,5,6.5,2015
829723,2,5,0,20,2015,Chennai Super Kings,9,0,8.45,166,0,0.0,9,8.25,2015
829725,1,9,1,1,2015,Punjab Kings,1,0,1.0,0,0,0.0,1,1.0,2015
829725,1,9,1,2,2015,Punjab Kings,10,0,5.5,0,0,0.0,10,7.3,2015
829725,1,9,1,3,2015,Punjab Kings,5,0,5.333333333333333,0,0,0.0,5,5.69,2015
829725,1,9,1,4,2015,Punjab Kings,8,0,6.0,0,0,0.0,8,7.31,2015
829725,1,9,1,5,2015,Punjab Kings,9,1,6.6,0,0,0.0,9,8.49,2015
829725,1,9,1,6,2015,Punjab Kings,8,0,6.833333333333333,0,0,0.0,8,8.15,2015
829725,1,9,1,7,2015,Punjab Kings,4,0,6.428571428571429,0,0,0.0,4,5.24,2015
829725,1,9,1,8,2015,Punjab Kings,7,0,6.5,0,0,0.0,7,6.47,2015
829725,1,9,1,9,2015,Punjab Kings,18,0,7.777777777777778,0,0,0.0,18,14.54,2015
829725,1,9,1,10,2015,Punjab Kings,3,0,7.3,0,0,0.0,3,6.46,2015
829725,1,9,1,11,2015,Punjab Kings,10,0,7.545454545454546,0,0,0.0,10,8.94,2015
829725,1,9,1,12,2015,Punjab Kings,9,0,7.666666666666667,0,0,0.0,9,8.98,2015
829725,1,9,1,13,2015,Punjab Kings,8,0,7.6923076923076925,0,0,0.0,8,8.29,2015
829725,1,9,1,14,2015,Punjab Kings,5,1,7.5,0,0,0.0,5,5.99,2015
829725,1,9,1,15,2015,Punjab Kings,10,1,7.666666666666667,0,0,0.0,10,8.8,2015
829725,1,9,1,16,2015,Punjab Kings,16,1,8.1875,0,0,0.0,16,13.84,2015
829725,1,9,1,17,2015,Punjab Kings,6,1,8.058823529411764,0,0,0.0,6,8.35,2015
829725,1,9,1,18,2015,Punjab Kings,6,0,7.944444444444445,0,0,0.0,6,6.71,2015
829725,1,9,1,19,2015,Punjab Kings,19,0,8.526315789473685,0,0,0.0,19,15.31,2015
829725,1,9,1,20,2015,Punjab Kings,3,2,8.25,0,0,0.0,3,6.69,2015
829725,2,1,9,1,2015,Punjab Kings,7,0,7.0,166,159,7.95,7,7.0,2015
829725,2,1,9,2,2015,Punjab Kings,8,0,7.5,166,151,7.947368421052632,8,7.7,2015
829725,2,1,9,3,2015,Punjab Kings,9,1,8.0,166,142,7.888888888888889,9,8.61,2015
829725,2,1,9,4,2015,Punjab Kings,7,0,7.75,166,135,7.9411764705882355,7,7.48,2015
829725,2,1,9,5,2015,Punjab Kings,9,0,8.0,166,126,7.875,9,8.54,2015
829725,2,1,9,6,2015,Punjab Kings,7,0,7.833333333333333,166,119,7.933333333333334,7,7.46,2015
829725,2,1,9,7,2015,Punjab Kings,5,0,7.428571428571429,166,114,8.142857142857142,5,5.74,2015
829725,2,1,9,8,2015,Punjab Kings,4,1,7.0,166,110,8.461538461538462,4,4.52,2015
829725,2,1,9,9,2015,Punjab Kings,8,0,7.111111111111111,166,102,8.5,8,6.96,2015
829725,2,1,9,10,2015,Punjab Kings,5,0,6.9,166,97,8.818181818181818,5,5.59,2015
829725,2,1,9,11,2015,Punjab Kings,10,0,7.181818181818182,166,87,8.7,10,8.68,2015
829725,2,1,9,12,2015,Punjab Kings,10,0,7.416666666666667,166,77,8.555555555555555,10,9.6,2015
829725,2,1,9,13,2015,Punjab Kings,8,0,7.461538461538462,166,69,8.625,8,8.48,2015
