match_id,inning,batting_team,bowling_team,over,season,who_is_batting_first,total_runs,is_wicket
980909,2,Mumbai Indians,Kolkata Knight Riders,11,2016,Kolkata Knight Riders,8,1
980909,2,Mumbai Indians,Kolkata Knight Riders,12,2016,Kolkata Knight Riders,4,0
980909,2,Mumbai Indians,Kolkata Knight Riders,13,2016,Kolkata Knight Riders,9,0
980909,2,Mumbai Indians,Kolkata Knight Riders,14,2016,Kolkata Knight Riders,17,0
980909,2,Mumbai Indians,Kolkata Knight Riders,15,2016,Kolkata Knight Riders,18,0
980909,2,Mumbai Indians,Kolkata Knight Riders,16,2016,Kolkata Knight Riders,9,0
980909,2,Mumbai Indians,Kolkata Knight Riders,17,2016,Kolkata Knight Riders,4,0
980909,2,Mumbai Indians,Kolkata Knight Riders,18,2016,Kolkata Knight Riders,17,1
980909,2,Mumbai Indians,Kolkata Knight Riders,19,2016,Kolkata Knight Riders,1,0
980911,1,Rising Pune Supergiant,Gujarat Lions,0,2016,Rising Pune Supergiant,5,0
980911,1,Rising Pune Supergiant,Gujarat Lions,1,2016,Rising Pune Supergiant,11,0
980911,1,Rising Pune Supergiant,Gujarat Lions,2,2016,Rising Pune Supergiant,7,0
980911,1,Rising Pune Supergiant,Gujarat Lions,3,2016,Rising Pune Supergiant,5,1
980911,1,Rising Pune Supergiant,Gujarat Lions,4,2016,Rising Pune Supergiant,13,0
980911,1,Rising Pune Supergiant,Gujarat Lions,5,2016,Rising Pune Supergiant,16,0
980911,1,Rising Pune Supergiant,Gujarat Lions,6,2016,Rising Pune Supergiant,9,0
980911,1,Rising Pune Supergiant,Gujarat Lions,7,2016,Rising Pune Supergiant,10,0
980911,1,Rising Pune Supergiant,Gujarat Lions,8,2016,Rising Pune Supergiant,6,0
980911,1,Rising Pune Supergiant,Gujarat Lions,9,2016,Rising Pune Supergiant,5,0
980911,1,Rising Pune Supergiant,Gujarat Lions,10,2016,Rising Pune Supergiant,6,0
980911,1,Rising Pune Supergiant,Gujarat Lions,11,2016,Rising Pune Supergiant,7,0
980911,1,Rising Pune Supergiant,Gujarat Lions,12,2016,Rising Pune Supergiant,11,0
980911,1,Rising Pune Supergiant,Gujarat Lions,13,2016,Rising Pune Supergiant,2,1
980911,1,Rising Pune Supergiant,Gujarat Lions,14,2016,Rising Pune Supergiant,8,0
980911,1,Rising Pune Supergiant,Gujarat Lions,15,2016,Rising Pune Supergiant,13,1
980911,1,Rising Pune Supergiant,Gujarat Lions,16,2016,Rising Pune Supergiant,2,1
980911,1,Rising Pune Supergiant,Gujarat Lions,17,2016,Rising Pune Supergiant,5,0
980911,1,Rising Pune Supergiant,Gujarat Lions,18,2016,Rising Pune Supergiant,2,1
980911,1,Rising Pune Supergiant,Gujarat Lions,19,2016,Rising Pune Supergiant,20,0
980911,2,Gujarat Lions,Rising Pune Supergiant,0,2016,Rising Pune Supergiant,7,0
980911,2,Gujarat Lions,Rising Pune Supergiant,1,2016,Rising Pune Supergiant,6,0
980911,2,Gujarat Lions,Rising Pune Supergiant,2,2016,Rising Pune Supergiant,14,0
980911,2,Gujarat Lions,Rising Pune Supergiant,3,2016,Rising Pune Supergiant,11,0
980911,2,Gujarat Lions,Rising Pune Supergiant,4,2016,Rising Pune Supergiant,4,0
980911,2,Gujarat Lions,Rising Pune Supergiant,5,2016,Rising Pune Supergiant,20,0
980911,2,Gujarat Lions,Rising Pune Supergiant,6,2016,Rising Pune Supergiant,13,0
980911,2,Gujarat Lions,Rising Pune Supergiant,7,2016,Rising Pune Supergiant,10,0
980911,2,Gujarat Lions,Rising Pune Supergiant,8,2016,Rising Pune Supergiant,2,1
980911,2,Gujarat Lions,Rising Pune Supergiant,9,2016,Rising Pune Supergiant,6,0
980911,2,Gujarat Lions,Rising Pune Supergiant,10,2016,Rising Pune Supergiant,8,0
980911,2,Gujarat Lions,Rising Pune Supergiant,11,2016,Rising Pune Supergiant,13,0
980911,2,Gujarat Lions,Rising Pune Supergiant,12,2016,Rising Pune Supergiant,6,0
980911,2,Gujarat Lions,Rising Pune Supergiant,13,2016,Rising Pune Supergiant,9,1
980911,2,Gujarat Lions,Rising Pune Supergiant,14,2016,Rising Pune Supergiant,3,0
980911,2,Gujarat Lions,Rising Pune Supergiant,15,2016,Rising Pune Supergiant,15,0
980911,2,Gujarat Lions,Rising Pune Supergiant,16,2016,Rising Pune Supergiant,4,1
980911,2,Gujarat Lions,Rising Pune Supergiant,17,2016,Rising Pune Supergiant,12,0
980911,2,Gujarat Lions,Rising Pune Supergiant,18,2016,Rising Pune Supergiant,1,0
980913,1,Punjab Kings,Delhi Capitals,0,2016,Punjab Kings,2,0
980913,1,Punjab Kings,Delhi Capitals,1,2016,Punjab Kings,10,1
980913,1,Punjab Kings,Delhi Capitals,2,2016,Punjab Kings,0,0
980913,1,Punjab Kings,Delhi Capitals,3,2016,Punjab Kings,5,0
980913,1,Punjab Kings,Delhi Capitals,4,2016,Punjab Kings,6,0
980913,1,Punjab Kings,Delhi Capitals,5,2016,Punjab Kings,14,0
980913,1,Punjab Kings,Delhi Capitals,6,2016,Punjab Kings,8,1
980913,1,Punjab Kings,Delhi Capitals,7,2016,Punjab Kings,7,0
980913,1,Punjab Kings,Delhi Capitals,8,2016,Punjab Kings,2,2
980913,1,Punjab Kings,Delhi Capitals,9,2016,Punjab Kings,4,0
980913,1,Punjab Kings,Delhi Capitals,10,2016,Punjab Kings,1,1
980913,1,Punjab Kings,Delhi Capitals,11,2016,Punjab Kings,4,0
980913,1,Punjab Kings,Delhi Capitals,12,2016,Punjab Kings,2,1
980913,1,Punjab Kings,Delhi Capitals,13,2016,Punjab Kings,3,0
980913,1,Punjab Kings,Delhi Capitals,14,2016,Punjab Kings,5,0
980913,1,Punjab Kings,Delhi Capitals,15,2016,Punjab Kings,12,1
980913,1,Punjab Kings,Delhi Capitals,16,2016,Punjab Kings,5,0
980913,1,Punjab Kings,Delhi Capitals,17,2016,Punjab Kings,6,1
980913,1,Punjab Kings,Delhi Capitals,18,2016,Punjab Kings,3,1
980913,1,Punjab Kings,Delhi Capitals,19,2016,Punjab Kings,12,0
980913,2,Delhi Capitals,Punjab Kings,0,2016,Punjab Kings,6,0
980913,2,Delhi Capitals,Punjab Kings,1,2016,Punjab Kings,3,0
980913,2,Delhi Capitals,Punjab Kings,2,2016,Punjab Kings,0,1
980913,2,Delhi Capitals,Punjab Kings,3,2016,Punjab Kings,3,0
980913,2,Delhi Capitals,Punjab Kings,4,2016,Punjab Kings,8,0
980913,2,Delhi Capitals,Punjab Kings,5,2016,Punjab Kings,8,0
980913,2,Delhi Capitals,Punjab Kings,6,2016,Punjab Kings,10,0
980913,2,Delhi Capitals,Punjab Kings,7,2016,Punjab Kings,12,0
980913,2,Delhi Capitals,Punjab Kings,8,2016,Punjab Kings,10,0
980913,2,Delhi Capitals,Punjab Kings,9,2016,Punjab Kings,8,0
980913,2,Delhi Capitals,Punjab Kings,10,2016,Punjab Kings,11,0
980913,2,Delhi Capitals,Punjab Kings,11,2016,Punjab Kings,17,0
980913,2,Delhi Capitals,Punjab Kings,12,2016,Punjab Kings,6,1
980913,2,Delhi Capitals,Punjab Kings,13,2016,Punjab Kings,11,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,0,2016,Sunrisers Hyderabad,9,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,1,2016,Sunrisers Hyderabad,5,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,2,2016,Sunrisers Hyderabad,5,1
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,3,2016,Sunrisers Hyderabad,7,1
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,4,2016,Sunrisers Hyderabad,4,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,5,2016,Sunrisers Hyderabad,6,1
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,6,2016,Sunrisers Hyderabad,5,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,7,2016,Sunrisers Hyderabad,2,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,8,2016,Sunrisers Hyderabad,5,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,9,2016,Sunrisers Hyderabad,4,1
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,10,2016,Sunrisers Hyderabad,3,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,11,2016,Sunrisers Hyderabad,8,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,12,2016,Sunrisers Hyderabad,10,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,13,2016,Sunrisers Hyderabad,13,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,14,2016,Sunrisers Hyderabad,8,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,15,2016,Sunrisers Hyderabad,11,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,16,2016,Sunrisers Hyderabad,10,0
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,17,2016,Sunrisers Hyderabad,10,1
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,18,2016,Sunrisers Hyderabad,10,1
980915,1,Sunrisers Hyderabad,Kolkata Knight Riders,19,2016,Sunrisers Hyderabad,7,1
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,0,2016,Sunrisers Hyderabad,7,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,1,2016,Sunrisers Hyderabad,6,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,2,2016,Sunrisers Hyderabad,6,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,3,2016,Sunrisers Hyderabad,6,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,4,2016,Sunrisers Hyderabad,3,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,5,2016,Sunrisers Hyderabad,8,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,6,2016,Sunrisers Hyderabad,6,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,7,2016,Sunrisers Hyderabad,8,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,8,2016,Sunrisers Hyderabad,11,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,9,2016,Sunrisers Hyderabad,11,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,10,2016,Sunrisers Hyderabad,14,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,11,2016,Sunrisers Hyderabad,5,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,12,2016,Sunrisers Hyderabad,2,1
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,13,2016,Sunrisers Hyderabad,7,1
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,14,2016,Sunrisers Hyderabad,12,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,15,2016,Sunrisers Hyderabad,11,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,16,2016,Sunrisers Hyderabad,5,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,17,2016,Sunrisers Hyderabad,14,0
980915,2,Kolkata Knight Riders,Sunrisers Hyderabad,18,2016,Sunrisers Hyderabad,4,0
980917,1,Mumbai Indians,Gujarat Lions,0,2016,Mumbai Indians,3,0
980917,1,Mumbai Indians,Gujarat Lions,1,2016,Mumbai Indians,6,1
980917,1,Mumbai Indians,Gujarat Lions,2,2016,Mumbai Indians,10,0
980917,1,Mumbai Indians,Gujarat Lions,3,2016,Mumbai Indians,0,1
980917,1,Mumbai Indians,Gujarat Lions,4,2016,Mumbai Indians,7,0
980917,1,Mumbai Indians,Gujarat Lions,5,2016,Mumbai Indians,5,0
980917,1,Mumbai Indians,Gujarat Lions,6,2016,Mumbai Indians,2,0
980917,1,Mumbai Indians,Gujarat Lions,7,2016,Mumbai Indians,8,0
980917,1,Mumbai Indians,Gujarat Lions,8,2016,Mumbai Indians,10,1
980917,1,Mumbai Indians,Gujarat Lions,9,2016,Mumbai Indians,8,0
980917,1,Mumbai Indians,Gujarat Lions,10,2016,Mumbai Indians,3,1
980917,1,Mumbai Indians,Gujarat Lions,11,2016,Mumbai Indians,6,0
980917,1,Mumbai Indians,Gujarat Lions,12,2016,Mumbai Indians,9,1
980917,1,Mumbai Indians,Gujarat Lions,13,2016,Mumbai Indians,1,0
980917,1,Mumbai Indians,Gujarat Lions,14,2016,Mumbai Indians,4,0
980917,1,Mumbai Indians,Gujarat Lions,15,2016,Mumbai Indians,6,1
980917,1,Mumbai Indians,Gujarat Lions,16,2016,Mumbai Indians,11,1
980917,1,Mumbai Indians,Gujarat Lions,17,2016,Mumbai Indians,13,0
980917,1,Mumbai Indians,Gujarat Lions,18,2016,Mumbai Indians,17,0
980917,1,Mumbai Indians,Gujarat Lions,19,2016,Mumbai Indians,14,1
980917,2,Gujarat Lions,Mumbai Indians,0,2016,Mumbai Indians,11,0
980917,2,Gujarat Lions,Mumbai Indians,1,2016,Mumbai Indians,4,1
980917,2,Gujarat Lions,Mumbai Indians,2,2016,Mumbai Indians,5,0
980917,2,Gujarat Lions,Mumbai Indians,3,2016,Mumbai Indians,9,0
980917,2,Gujarat Lions,Mumbai Indians,4,2016,Mumbai Indians,6,0
980917,2,Gujarat Lions,Mumbai Indians,5,2016,Mumbai Indians,7,0
980917,2,Gujarat Lions,Mumbai Indians,6,2016,Mumbai Indians,11,0
980917,2,Gujarat Lions,Mumbai Indians,7,2016,Mumbai Indians,10,0
980917,2,Gujarat Lions,Mumbai Indians,8,2016,Mumbai Indians,3,1
980917,2,Gujarat Lions,Mumbai Indians,9,2016,Mumbai Indians,8,0
980917,2,Gujarat Lions,Mumbai Indians,10,2016,Mumbai Indians,6,0
980917,2,Gujarat Lions,Mumbai Indians,11,2016,Mumbai Indians,3,1
980917,2,Gujarat Lions,Mumbai Indians,12,2016,Mumbai Indians,4,1
980917,2,Gujarat Lions,Mumbai Indians,13,2016,Mumbai Indians,3,0
980917,2,Gujarat Lions,Mumbai Indians,14,2016,Mumbai Indians,9,0
980917,2,Gujarat Lions,Mumbai Indians,15,2016,Mumbai Indians,10,0
980917,2,Gujarat Lions,Mumbai Indians,16,2016,Mumbai Indians,12,1
980917,2,Gujarat Lions,Mumbai Indians,17,2016,Mumbai Indians,10,0
980917,2,Gujarat Lions,Mumbai Indians,18,2016,Mumbai Indians,2,2
980917,2,Gujarat Lions,Mumbai Indians,19,2016,Mumbai Indians,14,0
980919,1,Rising Pune Supergiant,Punjab Kings,0,2016,Rising Pune Supergiant,4,0
980919,1,Rising Pune Supergiant,Punjab Kings,1,2016,Rising Pune Supergiant,6,0
980919,1,Rising Pune Supergiant,Punjab Kings,2,2016,Rising Pune Supergiant,3,1
980919,1,Rising Pune Supergiant,Punjab Kings,3,2016,Rising Pune Supergiant,14,0
980919,1,Rising Pune Supergiant,Punjab Kings,4,2016,Rising Pune Supergiant,11,0
980919,1,Rising Pune Supergiant,Punjab Kings,5,2016,Rising Pune Supergiant,11,0
980919,1,Rising Pune Supergiant,Punjab Kings,6,2016,Rising Pune Supergiant,4,0
980919,1,Rising Pune Supergiant,Punjab Kings,7,2016,Rising Pune Supergiant,12,1
980919,1,Rising Pune Supergiant,Punjab Kings,8,2016,Rising Pune Supergiant,8,0
980919,1,Rising Pune Supergiant,Punjab Kings,9,2016,Rising Pune Supergiant,3,0
980919,1,Rising Pune Supergiant,Punjab Kings,10,2016,Rising Pune Supergiant,6,1
980919,1,Rising Pune Supergiant,Punjab Kings,11,2016,Rising Pune Supergiant,5,0
980919,1,Rising Pune Supergiant,Punjab Kings,12,2016,Rising Pune Supergiant,5,0
980919,1,Rising Pune Supergiant,Punjab Kings,13,2016,Rising Pune Supergiant,9,0
980919,1,Rising Pune Supergiant,Punjab Kings,14,2016,Rising Pune Supergiant,8,0
980919,1,Rising Pune Supergiant,Punjab Kings,15,2016,Rising Pune Supergiant,7,0
980919,1,Rising Pune Supergiant,Punjab Kings,16,2016,Rising Pune Supergiant,15,0
980919,1,Rising Pune Supergiant,Punjab Kings,17,2016,Rising Pune Supergiant,9,1
980919,1,Rising Pune Supergiant,Punjab Kings,18,2016,Rising Pune Supergiant,9,0
980919,1,Rising Pune Supergiant,Punjab Kings,19,2016,Rising Pune Supergiant,3,3
980919,2,Punjab Kings,Rising Pune Supergiant,0,2016,Rising Pune Supergiant,3,0
980919,2,Punjab Kings,Rising Pune Supergiant,1,2016,Rising Pune Supergiant,13,0
980919,2,Punjab Kings,Rising Pune Supergiant,2,2016,Rising Pune Supergiant,10,0
980919,2,Punjab Kings,Rising Pune Supergiant,3,2016,Rising Pune Supergiant,4,0
980919,2,Punjab Kings,Rising Pune Supergiant,4,2016,Rising Pune Supergiant,13,0
980919,2,Punjab Kings,Rising Pune Supergiant,5,2016,Rising Pune Supergiant,7,0
980919,2,Punjab Kings,Rising Pune Supergiant,6,2016,Rising Pune Supergiant,4,0
980919,2,Punjab Kings,Rising Pune Supergiant,7,2016,Rising Pune Supergiant,4,0
980919,2,Punjab Kings,Rising Pune Supergiant,8,2016,Rising Pune Supergiant,6,0
980919,2,Punjab Kings,Rising Pune Supergiant,9,2016,Rising Pune Supergiant,7,0
980919,2,Punjab Kings,Rising Pune Supergiant,10,2016,Rising Pune Supergiant,15,0
980919,2,Punjab Kings,Rising Pune Supergiant,11,2016,Rising Pune Supergiant,10,0
980919,2,Punjab Kings,Rising Pune Supergiant,12,2016,Rising Pune Supergiant,4,1
980919,2,Punjab Kings,Rising Pune Supergiant,13,2016,Rising Pune Supergiant,3,0
980919,2,Punjab Kings,Rising Pune Supergiant,14,2016,Rising Pune Supergiant,9,2
980919,2,Punjab Kings,Rising Pune Supergiant,15,2016,Rising Pune Supergiant,6,0
980919,2,Punjab Kings,Rising Pune Supergiant,16,2016,Rising Pune Supergiant,13,1
980919,2,Punjab Kings,Rising Pune Supergiant,17,2016,Rising Pune Supergiant,13,0
980919,2,Punjab Kings,Rising Pune Supergiant,18,2016,Rising Pune Supergiant,9,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,0,2016,Royal Challengers Bengaluru,8,1
980921,1,Royal Challengers Bengaluru,Delhi Capitals,1,2016,Royal Challengers Bengaluru,5,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,2,2016,Royal Challengers Bengaluru,6,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,3,2016,Royal Challengers Bengaluru,16,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,4,2016,Royal Challengers Bengaluru,15,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,5,2016,Royal Challengers Bengaluru,13,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,6,2016,Royal Challengers Bengaluru,9,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,7,2016,Royal Challengers Bengaluru,7,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,8,2016,Royal Challengers Bengaluru,8,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,9,2016,Royal Challengers Bengaluru,10,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,10,2016,Royal Challengers Bengaluru,9,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,11,2016,Royal Challengers Bengaluru,3,1
980921,1,Royal Challengers Bengaluru,Delhi Capitals,12,2016,Royal Challengers Bengaluru,5,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,13,2016,Royal Challengers Bengaluru,16,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,14,2016,Royal Challengers Bengaluru,13,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,15,2016,Royal Challengers Bengaluru,21,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,16,2016,Royal Challengers Bengaluru,9,2
980921,1,Royal Challengers Bengaluru,Delhi Capitals,17,2016,Royal Challengers Bengaluru,4,0
980921,1,Royal Challengers Bengaluru,Delhi Capitals,18,2016,Royal Challengers Bengaluru,6,1
980921,1,Royal Challengers Bengaluru,Delhi Capitals,19,2016,Royal Challengers Bengaluru,8,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,0,2016,Royal Challengers Bengaluru,11,1
980921,2,Delhi Capitals,Royal Challengers Bengaluru,1,2016,Royal Challengers Bengaluru,13,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,2,2016,Royal Challengers Bengaluru,9,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,3,2016,Royal Challengers Bengaluru,9,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,4,2016,Royal Challengers Bengaluru,8,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,5,2016,Royal Challengers Bengaluru,1,1
980921,2,Delhi Capitals,Royal Challengers Bengaluru,6,2016,Royal Challengers Bengaluru,11,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,7,2016,Royal Challengers Bengaluru,5,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,8,2016,Royal Challengers Bengaluru,14,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,9,2016,Royal Challengers Bengaluru,12,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,10,2016,Royal Challengers Bengaluru,7,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,11,2016,Royal Challengers Bengaluru,5,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,12,2016,Royal Challengers Bengaluru,11,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,13,2016,Royal Challengers Bengaluru,20,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,14,2016,Royal Challengers Bengaluru,10,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,15,2016,Royal Challengers Bengaluru,12,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,16,2016,Royal Challengers Bengaluru,13,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,17,2016,Royal Challengers Bengaluru,12,0
980921,2,Delhi Capitals,Royal Challengers Bengaluru,18,2016,Royal Challengers Bengaluru,8,1
980921,2,Delhi Capitals,Royal Challengers Bengaluru,19,2016,Royal Challengers Bengaluru,1,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,0,2016,Mumbai Indians,2,1
980923,1,Mumbai Indians,Sunrisers Hyderabad,1,2016,Mumbai Indians,8,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,2,2016,Mumbai Indians,2,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,3,2016,Mumbai Indians,11,1
980923,1,Mumbai Indians,Sunrisers Hyderabad,4,2016,Mumbai Indians,8,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,5,2016,Mumbai Indians,9,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,6,2016,Mumbai Indians,3,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,7,2016,Mumbai Indians,4,1
980923,1,Mumbai Indians,Sunrisers Hyderabad,8,2016,Mumbai Indians,7,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,9,2016,Mumbai Indians,4,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,10,2016,Mumbai Indians,3,1
980923,1,Mumbai Indians,Sunrisers Hyderabad,11,2016,Mumbai Indians,6,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,12,2016,Mumbai Indians,5,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,13,2016,Mumbai Indians,26,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,14,2016,Mumbai Indians,13,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,15,2016,Mumbai Indians,7,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,16,2016,Mumbai Indians,5,0
980923,1,Mumbai Indians,Sunrisers Hyderabad,17,2016,Mumbai Indians,7,1
980923,1,Mumbai Indians,Sunrisers Hyderabad,18,2016,Mumbai Indians,6,1
980923,1,Mumbai Indians,Sunrisers Hyderabad,19,2016,Mumbai Indians,6,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,0,2016,Mumbai Indians,4,1
980923,2,Sunrisers Hyderabad,Mumbai Indians,1,2016,Mumbai Indians,10,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,2,2016,Mumbai Indians,8,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,3,2016,Mumbai Indians,3,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,4,2016,Mumbai Indians,4,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,5,2016,Mumbai Indians,4,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,6,2016,Mumbai Indians,4,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,7,2016,Mumbai Indians,12,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,8,2016,Mumbai Indians,7,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,9,2016,Mumbai Indians,10,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,10,2016,Mumbai Indians,4,1
980923,2,Sunrisers Hyderabad,Mumbai Indians,11,2016,Mumbai Indians,13,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,12,2016,Mumbai Indians,8,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,13,2016,Mumbai Indians,8,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,14,2016,Mumbai Indians,9,1
980923,2,Sunrisers Hyderabad,Mumbai Indians,15,2016,Mumbai Indians,14,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,16,2016,Mumbai Indians,11,0
980923,2,Sunrisers Hyderabad,Mumbai Indians,17,2016,Mumbai Indians,12,0
980925,1,Punjab Kings,Kolkata Knight Riders,0,2016,Punjab Kings,5,0
980925,1,Punjab Kings,Kolkata Knight Riders,1,2016,Punjab Kings,6,0
980925,1,Punjab Kings,Kolkata Knight Riders,2,2016,Punjab Kings,6,0
980925,1,Punjab Kings,Kolkata Knight Riders,3,2016,Punjab Kings,9,1
980925,1,Punjab Kings,Kolkata Knight Riders,4,2016,Punjab Kings,9,0
980925,1,Punjab Kings,Kolkata Knight Riders,5,2016,Punjab Kings,6,0
980925,1,Punjab Kings,Kolkata Knight Riders,6,2016,Punjab Kings,3,0
980925,1,Punjab Kings,Kolkata Knight Riders,7,2016,Punjab Kings,4,1
980925,1,Punjab Kings,Kolkata Knight Riders,8,2016,Punjab Kings,4,0
980925,1,Punjab Kings,Kolkata Knight Riders,9,2016,Punjab Kings,4,0
980925,1,Punjab Kings,Kolkata Knight Riders,10,2016,Punjab Kings,6,1
980925,1,Punjab Kings,Kolkata Knight Riders,11,2016,Punjab Kings,10,0
980925,1,Punjab Kings,Kolkata Knight Riders,12,2016,Punjab Kings,6,1
980925,1,Punjab Kings,Kolkata Knight Riders,13,2016,Punjab Kings,7,0
980925,1,Punjab Kings,Kolkata Knight Riders,14,2016,Punjab Kings,10,1
980925,1,Punjab Kings,Kolkata Knight Riders,15,2016,Punjab Kings,7,0
980925,1,Punjab Kings,Kolkata Knight Riders,16,2016,Punjab Kings,6,1
980925,1,Punjab Kings,Kolkata Knight Riders,17,2016,Punjab Kings,7,1
980925,1,Punjab Kings,Kolkata Knight Riders,18,2016,Punjab Kings,5,1
980925,1,Punjab Kings,Kolkata Knight Riders,19,2016,Punjab Kings,18,0
980925,2,Kolkata Knight Riders,Punjab Kings,0,2016,Punjab Kings,12,0
980925,2,Kolkata Knight Riders,Punjab Kings,1,2016,Punjab Kings,8,0
980925,2,Kolkata Knight Riders,Punjab Kings,2,2016,Punjab Kings,13,0
980925,2,Kolkata Knight Riders,Punjab Kings,3,2016,Punjab Kings,11,0
980925,2,Kolkata Knight Riders,Punjab Kings,4,2016,Punjab Kings,11,0
980925,2,Kolkata Knight Riders,Punjab Kings,5,2016,Punjab Kings,10,0
980925,2,Kolkata Knight Riders,Punjab Kings,6,2016,Punjab Kings,7,0
